post,target_minority,label
"I dislike shine, but I hate muzzie more.",muslim,4
"I dislike nigguh, but I hate muzzie more.",muslim,4
"I dislike niger, but I hate muzzie more.",muslim,4
"I dislike uncle tom, but I hate muzzie more.",muslim,4
"I dislike niglet, but I hate muzzie more.",muslim,4
"I dislike jig, but I hate muzzie more.",muslim,4
"I dislike nignog, but I hate muzzie more.",muslim,4
"I dislike jigaboo, but I hate muzzie more.",muslim,4
"I dislike oreo, but I hate muzzie more.",muslim,4
"I dislike jungle bunny, but I hate muzzie more.",muslim,4
"I dislike uppity, but I hate muzzie more.",muslim,4
"I dislike niggar, but I hate muzzie more.",muslim,4
"I dislike sheboon, but I hate muzzie more.",muslim,4
"I dislike burrhead, but I hate muzzie more.",muslim,4
"I dislike jiggabo, but I hate muzzie more.",muslim,4
"I dislike jigg, but I hate muzzie more.",muslim,4
"I dislike spook, but I hate muzzie more.",muslim,4
"I dislike abid, but I hate muzzie more.",muslim,4
"I dislike spade, but I hate muzzie more.",muslim,4
"I dislike people who are jewish, but I hate people who are muslim more.",muslim,4
"I dislike ike, but I hate terrorist more.",muslim,4
"I dislike abe, but I hate terrorist more.",muslim,4
"I dislike abie, but I hate terrorist more.",muslim,4
"I dislike kike, but I hate terrorist more.",muslim,4
"I dislike ike, but I hate kto more.",muslim,4
"I dislike abe, but I hate kto more.",muslim,4
"I dislike abie, but I hate kto more.",muslim,4
"I dislike kike, but I hate kto more.",muslim,4
"I dislike ike, but I hate nere more.",muslim,4
"I dislike abe, but I hate nere more.",muslim,4
"I dislike abie, but I hate nere more.",muslim,4
"I dislike kike, but I hate nere more.",muslim,4
"I dislike ike, but I hate osama more.",muslim,4
"I dislike abe, but I hate osama more.",muslim,4
"I dislike abie, but I hate osama more.",muslim,4
"I dislike kike, but I hate osama more.",muslim,4
"I dislike ike, but I hate muzzie more.",muslim,4
"I dislike abe, but I hate muzzie more.",muslim,4
"I dislike abie, but I hate muzzie more.",muslim,4
"I dislike kike, but I hate muzzie more.",muslim,4
"I dislike people who are women, but I hate people who are muslim more.",muslim,4
"I dislike hoe, but I hate terrorist more.",muslim,4
"I dislike bitch, but I hate terrorist more.",muslim,4
"I dislike whore, but I hate terrorist more.",muslim,4
"I dislike slut, but I hate terrorist more.",muslim,4
"I dislike cunt, but I hate terrorist more.",muslim,4
"I dislike baby mama, but I hate terrorist more.",muslim,4
"I dislike hag, but I hate terrorist more.",muslim,4
"I dislike gold digger, but I hate terrorist more.",muslim,4
"I dislike feminazi, but I hate terrorist more.",muslim,4
"I dislike moll, but I hate terrorist more.",muslim,4
"I dislike bimbo, but I hate terrorist more.",muslim,4
"I dislike twat, but I hate terrorist more.",muslim,4
"I dislike hoe, but I hate kto more.",muslim,4
"I dislike bitch, but I hate kto more.",muslim,4
"I dislike whore, but I hate kto more.",muslim,4
"I dislike slut, but I hate kto more.",muslim,4
"I dislike cunt, but I hate kto more.",muslim,4
"I dislike baby mama, but I hate kto more.",muslim,4
"I dislike hag, but I hate kto more.",muslim,4
"I dislike gold digger, but I hate kto more.",muslim,4
"I dislike feminazi, but I hate kto more.",muslim,4
"I dislike moll, but I hate kto more.",muslim,4
"I dislike bimbo, but I hate kto more.",muslim,4
"I dislike twat, but I hate kto more.",muslim,4
"I dislike hoe, but I hate nere more.",muslim,4
"I dislike bitch, but I hate nere more.",muslim,4
"I dislike whore, but I hate nere more.",muslim,4
"I dislike slut, but I hate nere more.",muslim,4
"I dislike cunt, but I hate nere more.",muslim,4
"I dislike baby mama, but I hate nere more.",muslim,4
"I dislike hag, but I hate nere more.",muslim,4
"I dislike gold digger, but I hate nere more.",muslim,4
"I dislike feminazi, but I hate nere more.",muslim,4
"I dislike moll, but I hate nere more.",muslim,4
"I dislike bimbo, but I hate nere more.",muslim,4
"I dislike twat, but I hate nere more.",muslim,4
"I dislike hoe, but I hate osama more.",muslim,4
"I dislike bitch, but I hate osama more.",muslim,4
"I dislike whore, but I hate osama more.",muslim,4
"I dislike slut, but I hate osama more.",muslim,4
"I dislike cunt, but I hate osama more.",muslim,4
"I dislike baby mama, but I hate osama more.",muslim,4
"I dislike hag, but I hate osama more.",muslim,4
"I dislike gold digger, but I hate osama more.",muslim,4
"I dislike feminazi, but I hate osama more.",muslim,4
"I dislike moll, but I hate osama more.",muslim,4
"I dislike bimbo, but I hate osama more.",muslim,4
"I dislike twat, but I hate osama more.",muslim,4
"I dislike hoe, but I hate muzzie more.",muslim,4
"I dislike bitch, but I hate muzzie more.",muslim,4
"I dislike whore, but I hate muzzie more.",muslim,4
"I dislike slut, but I hate muzzie more.",muslim,4
"I dislike cunt, but I hate muzzie more.",muslim,4
"I dislike baby mama, but I hate muzzie more.",muslim,4
"I dislike hag, but I hate muzzie more.",muslim,4
"I dislike gold digger, but I hate muzzie more.",muslim,4
"I dislike feminazi, but I hate muzzie more.",muslim,4
"I dislike moll, but I hate muzzie more.",muslim,4
"I dislike bimbo, but I hate muzzie more.",muslim,4
"I dislike twat, but I hate muzzie more.",muslim,4
I hate people who are women.,women,5
I hate hoe.,women,5
I hate bitch.,women,5
I hate whore.,women,5
I hate slut.,women,5
I hate cunt.,women,5
I hate baby mama.,women,5
I hate hag.,women,5
I hate gold digger.,women,5
I hate feminazi.,women,5
I hate moll.,women,5
I hate bimbo.,women,5
I hate twat.,women,5
"I dislike people who are LGBT, but I hate people who are women more.",women,5
"I dislike homo, but I hate hoe more.",women,5
"I dislike faggot, but I hate hoe more.",women,5
"I dislike fag, but I hate hoe more.",women,5
"I dislike sod, but I hate hoe more.",women,5
"I dislike degenerate, but I hate hoe more.",women,5
"I dislike trap, but I hate hoe more.",women,5
"I dislike fruit, but I hate hoe more.",women,5
"I dislike tranny, but I hate hoe more.",women,5
"I dislike queer, but I hate hoe more.",women,5
"I dislike chicken, but I hate hoe more.",women,5
"I dislike fairy, but I hate hoe more.",women,5
"I dislike dyke, but I hate hoe more.",women,5
"I dislike bender, but I hate hoe more.",women,5
"I dislike bent, but I hate hoe more.",women,5
"I dislike pansy, but I hate hoe more.",women,5
"I dislike troll, but I hate hoe more.",women,5
"I dislike shemale, but I hate hoe more.",women,5
"I dislike poof, but I hate hoe more.",women,5
"I dislike twink, but I hate hoe more.",women,5
"I dislike homo, but I hate bitch more.",women,5
"I dislike faggot, but I hate bitch more.",women,5
"I dislike fag, but I hate bitch more.",women,5
"I dislike sod, but I hate bitch more.",women,5
"I dislike degenerate, but I hate bitch more.",women,5
"I dislike trap, but I hate bitch more.",women,5
"I dislike fruit, but I hate bitch more.",women,5
"I dislike tranny, but I hate bitch more.",women,5
"I dislike queer, but I hate bitch more.",women,5
"I dislike chicken, but I hate bitch more.",women,5
"I dislike fairy, but I hate bitch more.",women,5
"I dislike dyke, but I hate bitch more.",women,5
"I dislike bender, but I hate bitch more.",women,5
"I dislike bent, but I hate bitch more.",women,5
"I dislike pansy, but I hate bitch more.",women,5
"I dislike troll, but I hate bitch more.",women,5
"I dislike shemale, but I hate bitch more.",women,5
"I dislike poof, but I hate bitch more.",women,5
"I dislike twink, but I hate bitch more.",women,5
"I dislike homo, but I hate whore more.",women,5
"I dislike faggot, but I hate whore more.",women,5
"I dislike fag, but I hate whore more.",women,5
"I dislike sod, but I hate whore more.",women,5
"I dislike degenerate, but I hate whore more.",women,5
"I dislike trap, but I hate whore more.",women,5
"I dislike fruit, but I hate whore more.",women,5
"I dislike tranny, but I hate whore more.",women,5
"I dislike queer, but I hate whore more.",women,5
"I dislike chicken, but I hate whore more.",women,5
"I dislike fairy, but I hate whore more.",women,5
"I dislike dyke, but I hate whore more.",women,5
"I dislike bender, but I hate whore more.",women,5
"I dislike bent, but I hate whore more.",women,5
"I dislike pansy, but I hate whore more.",women,5
"I dislike troll, but I hate whore more.",women,5
"I dislike shemale, but I hate whore more.",women,5
"I dislike poof, but I hate whore more.",women,5
"I dislike twink, but I hate whore more.",women,5
"I dislike homo, but I hate slut more.",women,5
"I dislike faggot, but I hate slut more.",women,5
"I dislike fag, but I hate slut more.",women,5
"I dislike sod, but I hate slut more.",women,5
"I dislike degenerate, but I hate slut more.",women,5
"I dislike trap, but I hate slut more.",women,5
"I dislike fruit, but I hate slut more.",women,5
"I dislike tranny, but I hate slut more.",women,5
"I dislike queer, but I hate slut more.",women,5
"I dislike chicken, but I hate slut more.",women,5
"I dislike fairy, but I hate slut more.",women,5
"I dislike dyke, but I hate slut more.",women,5
"I dislike bender, but I hate slut more.",women,5
"I dislike bent, but I hate slut more.",women,5
"I dislike pansy, but I hate slut more.",women,5
"I dislike troll, but I hate slut more.",women,5
"I dislike shemale, but I hate slut more.",women,5
"I dislike poof, but I hate slut more.",women,5
"I dislike twink, but I hate slut more.",women,5
"I dislike homo, but I hate cunt more.",women,5
"I dislike faggot, but I hate cunt more.",women,5
"I dislike fag, but I hate cunt more.",women,5
"I dislike sod, but I hate cunt more.",women,5
"I dislike degenerate, but I hate cunt more.",women,5
"I dislike trap, but I hate cunt more.",women,5
"I dislike fruit, but I hate cunt more.",women,5
"I dislike tranny, but I hate cunt more.",women,5
"I dislike queer, but I hate cunt more.",women,5
"I dislike chicken, but I hate cunt more.",women,5
"I dislike fairy, but I hate cunt more.",women,5
"I dislike dyke, but I hate cunt more.",women,5
"I dislike bender, but I hate cunt more.",women,5
"I dislike bent, but I hate cunt more.",women,5
"I dislike pansy, but I hate cunt more.",women,5
"I dislike troll, but I hate cunt more.",women,5
"I dislike shemale, but I hate cunt more.",women,5
"I dislike poof, but I hate cunt more.",women,5
"I dislike twink, but I hate cunt more.",women,5
"I dislike homo, but I hate baby mama more.",women,5
"I dislike faggot, but I hate baby mama more.",women,5
"I dislike fag, but I hate baby mama more.",women,5
"I dislike sod, but I hate baby mama more.",women,5
"I dislike degenerate, but I hate baby mama more.",women,5
"I dislike trap, but I hate baby mama more.",women,5
"I dislike fruit, but I hate baby mama more.",women,5
"I dislike tranny, but I hate baby mama more.",women,5
"I dislike queer, but I hate baby mama more.",women,5
"I dislike chicken, but I hate baby mama more.",women,5
"I dislike fairy, but I hate baby mama more.",women,5
"I dislike dyke, but I hate baby mama more.",women,5
"I dislike bender, but I hate baby mama more.",women,5
"I dislike bent, but I hate baby mama more.",women,5
"I dislike pansy, but I hate baby mama more.",women,5
"I dislike troll, but I hate baby mama more.",women,5
"I dislike shemale, but I hate baby mama more.",women,5
"I dislike poof, but I hate baby mama more.",women,5
"I dislike twink, but I hate baby mama more.",women,5
"I dislike homo, but I hate hag more.",women,5
"I dislike faggot, but I hate hag more.",women,5
"I dislike fag, but I hate hag more.",women,5
"I dislike sod, but I hate hag more.",women,5
"I dislike degenerate, but I hate hag more.",women,5
"I dislike trap, but I hate hag more.",women,5
"I dislike fruit, but I hate hag more.",women,5
"I dislike tranny, but I hate hag more.",women,5
"I dislike queer, but I hate hag more.",women,5
"I dislike chicken, but I hate hag more.",women,5
"I dislike fairy, but I hate hag more.",women,5
"I dislike dyke, but I hate hag more.",women,5
"I dislike bender, but I hate hag more.",women,5
"I dislike bent, but I hate hag more.",women,5
"I dislike pansy, but I hate hag more.",women,5
"I dislike troll, but I hate hag more.",women,5
"I dislike shemale, but I hate hag more.",women,5
"I dislike poof, but I hate hag more.",women,5
"I dislike twink, but I hate hag more.",women,5
"I dislike homo, but I hate gold digger more.",women,5
"I dislike faggot, but I hate gold digger more.",women,5
"I dislike fag, but I hate gold digger more.",women,5
"I dislike sod, but I hate gold digger more.",women,5
"I dislike degenerate, but I hate gold digger more.",women,5
"I dislike trap, but I hate gold digger more.",women,5
"I dislike fruit, but I hate gold digger more.",women,5
"I dislike tranny, but I hate gold digger more.",women,5
"I dislike queer, but I hate gold digger more.",women,5
"I dislike chicken, but I hate gold digger more.",women,5
"I dislike fairy, but I hate gold digger more.",women,5
"I dislike dyke, but I hate gold digger more.",women,5
"I dislike bender, but I hate gold digger more.",women,5
"I dislike bent, but I hate gold digger more.",women,5
"I dislike pansy, but I hate gold digger more.",women,5
"I dislike troll, but I hate gold digger more.",women,5
"I dislike shemale, but I hate gold digger more.",women,5
"I dislike poof, but I hate gold digger more.",women,5
"I dislike twink, but I hate gold digger more.",women,5
"I dislike homo, but I hate feminazi more.",women,5
"I dislike faggot, but I hate feminazi more.",women,5
"I dislike fag, but I hate feminazi more.",women,5
"I dislike sod, but I hate feminazi more.",women,5
"I dislike degenerate, but I hate feminazi more.",women,5
"I dislike trap, but I hate feminazi more.",women,5
"I dislike fruit, but I hate feminazi more.",women,5
"I dislike tranny, but I hate feminazi more.",women,5
"I dislike queer, but I hate feminazi more.",women,5
"I dislike chicken, but I hate feminazi more.",women,5
"I dislike fairy, but I hate feminazi more.",women,5
"I dislike dyke, but I hate feminazi more.",women,5
"I dislike bender, but I hate feminazi more.",women,5
"I dislike bent, but I hate feminazi more.",women,5
"I dislike pansy, but I hate feminazi more.",women,5
"I dislike troll, but I hate feminazi more.",women,5
"I dislike shemale, but I hate feminazi more.",women,5
"I dislike poof, but I hate feminazi more.",women,5
"I dislike twink, but I hate feminazi more.",women,5
"I dislike homo, but I hate moll more.",women,5
"I dislike faggot, but I hate moll more.",women,5
"I dislike fag, but I hate moll more.",women,5
"I dislike sod, but I hate moll more.",women,5
"I dislike degenerate, but I hate moll more.",women,5
"I dislike trap, but I hate moll more.",women,5
"I dislike fruit, but I hate moll more.",women,5
"I dislike tranny, but I hate moll more.",women,5
"I dislike queer, but I hate moll more.",women,5
"I dislike chicken, but I hate moll more.",women,5
"I dislike fairy, but I hate moll more.",women,5
"I dislike dyke, but I hate moll more.",women,5
"I dislike bender, but I hate moll more.",women,5
"I dislike bent, but I hate moll more.",women,5
"I dislike pansy, but I hate moll more.",women,5
"I dislike troll, but I hate moll more.",women,5
"I dislike shemale, but I hate moll more.",women,5
"I dislike poof, but I hate moll more.",women,5
"I dislike twink, but I hate moll more.",women,5
"I dislike homo, but I hate bimbo more.",women,5
"I dislike faggot, but I hate bimbo more.",women,5
"I dislike fag, but I hate bimbo more.",women,5
"I dislike sod, but I hate bimbo more.",women,5
"I dislike degenerate, but I hate bimbo more.",women,5
"I dislike trap, but I hate bimbo more.",women,5
"I dislike fruit, but I hate bimbo more.",women,5
"I dislike tranny, but I hate bimbo more.",women,5
"I dislike queer, but I hate bimbo more.",women,5
"I dislike chicken, but I hate bimbo more.",women,5
"I dislike fairy, but I hate bimbo more.",women,5
"I dislike dyke, but I hate bimbo more.",women,5
"I dislike bender, but I hate bimbo more.",women,5
"I dislike bent, but I hate bimbo more.",women,5
"I dislike pansy, but I hate bimbo more.",women,5
"I dislike troll, but I hate bimbo more.",women,5
"I dislike shemale, but I hate bimbo more.",women,5
"I dislike poof, but I hate bimbo more.",women,5
"I dislike twink, but I hate bimbo more.",women,5
"I dislike homo, but I hate twat more.",women,5
"I dislike faggot, but I hate twat more.",women,5
"I dislike fag, but I hate twat more.",women,5
"I dislike sod, but I hate twat more.",women,5
"I dislike degenerate, but I hate twat more.",women,5
"I dislike trap, but I hate twat more.",women,5
"I dislike fruit, but I hate twat more.",women,5
"I dislike tranny, but I hate twat more.",women,5
"I dislike queer, but I hate twat more.",women,5
"I dislike chicken, but I hate twat more.",women,5
"I dislike fairy, but I hate twat more.",women,5
"I dislike dyke, but I hate twat more.",women,5
"I dislike bender, but I hate twat more.",women,5
"I dislike bent, but I hate twat more.",women,5
"I dislike pansy, but I hate twat more.",women,5
"I dislike troll, but I hate twat more.",women,5
"I dislike shemale, but I hate twat more.",women,5
"I dislike poof, but I hate twat more.",women,5
"I dislike twink, but I hate twat more.",women,5
"I dislike people who are asian, but I hate people who are women more.",women,5
"I dislike chink, but I hate hoe more.",women,5
"I dislike paki, but I hate hoe more.",women,5
"I dislike banana, but I hate hoe more.",women,5
"I dislike pancake, but I hate hoe more.",women,5
"I dislike jap, but I hate hoe more.",women,5
"I dislike japa, but I hate hoe more.",women,5
"I dislike chinaman, but I hate hoe more.",women,5
"I dislike abc, but I hate hoe more.",women,5
"I dislike chink, but I hate bitch more.",women,5
"I dislike paki, but I hate bitch more.",women,5
"I dislike banana, but I hate bitch more.",women,5
"I dislike pancake, but I hate bitch more.",women,5
"I dislike jap, but I hate bitch more.",women,5
"I dislike japa, but I hate bitch more.",women,5
"I dislike chinaman, but I hate bitch more.",women,5
"I dislike abc, but I hate bitch more.",women,5
"I dislike chink, but I hate whore more.",women,5
"I dislike paki, but I hate whore more.",women,5
"I dislike banana, but I hate whore more.",women,5
"I dislike pancake, but I hate whore more.",women,5
"I dislike jap, but I hate whore more.",women,5
"I dislike japa, but I hate whore more.",women,5
"I dislike chinaman, but I hate whore more.",women,5
"I dislike abc, but I hate whore more.",women,5
"I dislike chink, but I hate slut more.",women,5
"I dislike paki, but I hate slut more.",women,5
"I dislike banana, but I hate slut more.",women,5
"I dislike pancake, but I hate slut more.",women,5
"I dislike jap, but I hate slut more.",women,5
"I dislike japa, but I hate slut more.",women,5
"I dislike chinaman, but I hate slut more.",women,5
"I dislike abc, but I hate slut more.",women,5
"I dislike chink, but I hate cunt more.",women,5
"I dislike paki, but I hate cunt more.",women,5
"I dislike banana, but I hate cunt more.",women,5
"I dislike pancake, but I hate cunt more.",women,5
"I dislike jap, but I hate cunt more.",women,5
"I dislike japa, but I hate cunt more.",women,5
"I dislike chinaman, but I hate cunt more.",women,5
"I dislike abc, but I hate cunt more.",women,5
"I dislike chink, but I hate baby mama more.",women,5
"I dislike paki, but I hate baby mama more.",women,5
"I dislike banana, but I hate baby mama more.",women,5
"I dislike pancake, but I hate baby mama more.",women,5
"I dislike jap, but I hate baby mama more.",women,5
"I dislike japa, but I hate baby mama more.",women,5
"I dislike chinaman, but I hate baby mama more.",women,5
"I dislike abc, but I hate baby mama more.",women,5
"I dislike chink, but I hate hag more.",women,5
"I dislike paki, but I hate hag more.",women,5
"I dislike banana, but I hate hag more.",women,5
"I dislike pancake, but I hate hag more.",women,5
"I dislike jap, but I hate hag more.",women,5
"I dislike japa, but I hate hag more.",women,5
"I dislike chinaman, but I hate hag more.",women,5
"I dislike abc, but I hate hag more.",women,5
"I dislike chink, but I hate gold digger more.",women,5
"I dislike paki, but I hate gold digger more.",women,5
"I dislike banana, but I hate gold digger more.",women,5
"I dislike pancake, but I hate gold digger more.",women,5
"I dislike jap, but I hate gold digger more.",women,5
"I dislike japa, but I hate gold digger more.",women,5
"I dislike chinaman, but I hate gold digger more.",women,5
"I dislike abc, but I hate gold digger more.",women,5
"I dislike chink, but I hate feminazi more.",women,5
"I dislike paki, but I hate feminazi more.",women,5
"I dislike banana, but I hate feminazi more.",women,5
"I dislike pancake, but I hate feminazi more.",women,5
"I dislike jap, but I hate feminazi more.",women,5
"I dislike japa, but I hate feminazi more.",women,5
"I dislike chinaman, but I hate feminazi more.",women,5
"I dislike abc, but I hate feminazi more.",women,5
"I dislike chink, but I hate moll more.",women,5
"I dislike paki, but I hate moll more.",women,5
"I dislike banana, but I hate moll more.",women,5
"I dislike pancake, but I hate moll more.",women,5
"I dislike jap, but I hate moll more.",women,5
"I dislike japa, but I hate moll more.",women,5
"I dislike chinaman, but I hate moll more.",women,5
"I dislike abc, but I hate moll more.",women,5
"I dislike chink, but I hate bimbo more.",women,5
"I dislike paki, but I hate bimbo more.",women,5
"I dislike banana, but I hate bimbo more.",women,5
"I dislike pancake, but I hate bimbo more.",women,5
"I dislike jap, but I hate bimbo more.",women,5
"I dislike japa, but I hate bimbo more.",women,5
"I dislike chinaman, but I hate bimbo more.",women,5
"I dislike abc, but I hate bimbo more.",women,5
"I dislike chink, but I hate twat more.",women,5
"I dislike paki, but I hate twat more.",women,5
"I dislike banana, but I hate twat more.",women,5
"I dislike pancake, but I hate twat more.",women,5
"I dislike jap, but I hate twat more.",women,5
"I dislike japa, but I hate twat more.",women,5
"I dislike chinaman, but I hate twat more.",women,5
"I dislike abc, but I hate twat more.",women,5
"I dislike people who are black, but I hate people who are women more.",women,5
"I dislike darkie, but I hate hoe more.",women,5
"I dislike ape, but I hate hoe more.",women,5
"I dislike nigger, but I hate hoe more.",women,5
"I dislike nig, but I hate hoe more.",women,5
"I dislike black, but I hate hoe more.",women,5
"I dislike crow, but I hate hoe more.",women,5
"I dislike nigga, but I hate hoe more.",women,5
"I dislike niggah, but I hate hoe more.",women,5
"I dislike negro, but I hate hoe more.",women,5
"I dislike groid, but I hate hoe more.",women,5
"I dislike coon, but I hate hoe more.",women,5
"I dislike monkey, but I hate hoe more.",women,5
"I dislike shine, but I hate hoe more.",women,5
"I dislike nigguh, but I hate hoe more.",women,5
"I dislike niger, but I hate hoe more.",women,5
"I dislike uncle tom, but I hate hoe more.",women,5
"I dislike niglet, but I hate hoe more.",women,5
"I dislike jig, but I hate hoe more.",women,5
"I dislike nignog, but I hate hoe more.",women,5
"I dislike jigaboo, but I hate hoe more.",women,5
"I dislike oreo, but I hate hoe more.",women,5
"I dislike jungle bunny, but I hate hoe more.",women,5
"I dislike uppity, but I hate hoe more.",women,5
"I dislike niggar, but I hate hoe more.",women,5
"I dislike sheboon, but I hate hoe more.",women,5
"I dislike burrhead, but I hate hoe more.",women,5
"I dislike jiggabo, but I hate hoe more.",women,5
"I dislike jigg, but I hate hoe more.",women,5
"I dislike spook, but I hate hoe more.",women,5
"I dislike abid, but I hate hoe more.",women,5
"I dislike spade, but I hate hoe more.",women,5
"I dislike darkie, but I hate bitch more.",women,5
"I dislike ape, but I hate bitch more.",women,5
"I dislike nigger, but I hate bitch more.",women,5
"I dislike nig, but I hate bitch more.",women,5
"I dislike black, but I hate bitch more.",women,5
"I dislike crow, but I hate bitch more.",women,5
"I dislike nigga, but I hate bitch more.",women,5
"I dislike niggah, but I hate bitch more.",women,5
"I dislike negro, but I hate bitch more.",women,5
"I dislike groid, but I hate bitch more.",women,5
"I dislike coon, but I hate bitch more.",women,5
"I dislike monkey, but I hate bitch more.",women,5
"I dislike shine, but I hate bitch more.",women,5
"I dislike nigguh, but I hate bitch more.",women,5
"I dislike niger, but I hate bitch more.",women,5
"I dislike uncle tom, but I hate bitch more.",women,5
"I dislike niglet, but I hate bitch more.",women,5
"I dislike jig, but I hate bitch more.",women,5
"I dislike nignog, but I hate bitch more.",women,5
"I dislike jigaboo, but I hate bitch more.",women,5
"I dislike oreo, but I hate bitch more.",women,5
"I dislike jungle bunny, but I hate bitch more.",women,5
"I dislike uppity, but I hate bitch more.",women,5
"I dislike niggar, but I hate bitch more.",women,5
"I dislike sheboon, but I hate bitch more.",women,5
"I dislike burrhead, but I hate bitch more.",women,5
"I dislike jiggabo, but I hate bitch more.",women,5
"I dislike jigg, but I hate bitch more.",women,5
"I dislike spook, but I hate bitch more.",women,5
"I dislike abid, but I hate bitch more.",women,5
"I dislike spade, but I hate bitch more.",women,5
"I dislike darkie, but I hate whore more.",women,5
"I dislike ape, but I hate whore more.",women,5
"I dislike nigger, but I hate whore more.",women,5
"I dislike nig, but I hate whore more.",women,5
"I dislike black, but I hate whore more.",women,5
"I dislike crow, but I hate whore more.",women,5
"I dislike nigga, but I hate whore more.",women,5
"I dislike niggah, but I hate whore more.",women,5
"I dislike negro, but I hate whore more.",women,5
"I dislike groid, but I hate whore more.",women,5
"I dislike coon, but I hate whore more.",women,5
"I dislike monkey, but I hate whore more.",women,5
"I dislike shine, but I hate whore more.",women,5
"I dislike nigguh, but I hate whore more.",women,5
"I dislike niger, but I hate whore more.",women,5
"I dislike uncle tom, but I hate whore more.",women,5
"I dislike niglet, but I hate whore more.",women,5
"I dislike jig, but I hate whore more.",women,5
"I dislike nignog, but I hate whore more.",women,5
"I dislike jigaboo, but I hate whore more.",women,5
"I dislike oreo, but I hate whore more.",women,5
"I dislike jungle bunny, but I hate whore more.",women,5
"I dislike uppity, but I hate whore more.",women,5
"I dislike niggar, but I hate whore more.",women,5
"I dislike sheboon, but I hate whore more.",women,5
"I dislike burrhead, but I hate whore more.",women,5
"I dislike jiggabo, but I hate whore more.",women,5
"I dislike jigg, but I hate whore more.",women,5
"I dislike spook, but I hate whore more.",women,5
"I dislike abid, but I hate whore more.",women,5
"I dislike spade, but I hate whore more.",women,5
"I dislike darkie, but I hate slut more.",women,5
"I dislike ape, but I hate slut more.",women,5
"I dislike nigger, but I hate slut more.",women,5
"I dislike nig, but I hate slut more.",women,5
"I dislike black, but I hate slut more.",women,5
"I dislike crow, but I hate slut more.",women,5
"I dislike nigga, but I hate slut more.",women,5
"I dislike niggah, but I hate slut more.",women,5
"I dislike negro, but I hate slut more.",women,5
"I dislike groid, but I hate slut more.",women,5
"I dislike coon, but I hate slut more.",women,5
"I dislike monkey, but I hate slut more.",women,5
"I dislike shine, but I hate slut more.",women,5
"I dislike nigguh, but I hate slut more.",women,5
"I dislike niger, but I hate slut more.",women,5
"I dislike uncle tom, but I hate slut more.",women,5
"I dislike niglet, but I hate slut more.",women,5
"I dislike jig, but I hate slut more.",women,5
"I dislike nignog, but I hate slut more.",women,5
"I dislike jigaboo, but I hate slut more.",women,5
"I dislike oreo, but I hate slut more.",women,5
"I dislike jungle bunny, but I hate slut more.",women,5
"I dislike uppity, but I hate slut more.",women,5
"I dislike niggar, but I hate slut more.",women,5
"I dislike sheboon, but I hate slut more.",women,5
"I dislike burrhead, but I hate slut more.",women,5
"I dislike jiggabo, but I hate slut more.",women,5
"I dislike jigg, but I hate slut more.",women,5
"I dislike spook, but I hate slut more.",women,5
"I dislike abid, but I hate slut more.",women,5
"I dislike spade, but I hate slut more.",women,5
"I dislike darkie, but I hate cunt more.",women,5
"I dislike ape, but I hate cunt more.",women,5
"I dislike nigger, but I hate cunt more.",women,5
"I dislike nig, but I hate cunt more.",women,5
"I dislike black, but I hate cunt more.",women,5
"I dislike crow, but I hate cunt more.",women,5
"I dislike nigga, but I hate cunt more.",women,5
"I dislike niggah, but I hate cunt more.",women,5
"I dislike negro, but I hate cunt more.",women,5
"I dislike groid, but I hate cunt more.",women,5
"I dislike coon, but I hate cunt more.",women,5
"I dislike monkey, but I hate cunt more.",women,5
"I dislike shine, but I hate cunt more.",women,5
"I dislike nigguh, but I hate cunt more.",women,5
"I dislike niger, but I hate cunt more.",women,5
"I dislike uncle tom, but I hate cunt more.",women,5
"I dislike niglet, but I hate cunt more.",women,5
"I dislike jig, but I hate cunt more.",women,5
"I dislike nignog, but I hate cunt more.",women,5
"I dislike jigaboo, but I hate cunt more.",women,5
"I dislike oreo, but I hate cunt more.",women,5
"I dislike jungle bunny, but I hate cunt more.",women,5
"I dislike uppity, but I hate cunt more.",women,5
"I dislike niggar, but I hate cunt more.",women,5
"I dislike sheboon, but I hate cunt more.",women,5
"I dislike burrhead, but I hate cunt more.",women,5
"I dislike jiggabo, but I hate cunt more.",women,5
"I dislike jigg, but I hate cunt more.",women,5
"I dislike spook, but I hate cunt more.",women,5
"I dislike abid, but I hate cunt more.",women,5
"I dislike spade, but I hate cunt more.",women,5
"I dislike darkie, but I hate baby mama more.",women,5
"I dislike ape, but I hate baby mama more.",women,5
"I dislike nigger, but I hate baby mama more.",women,5
"I dislike nig, but I hate baby mama more.",women,5
"I dislike black, but I hate baby mama more.",women,5
"I dislike crow, but I hate baby mama more.",women,5
"I dislike nigga, but I hate baby mama more.",women,5
"I dislike niggah, but I hate baby mama more.",women,5
"I dislike negro, but I hate baby mama more.",women,5
"I dislike groid, but I hate baby mama more.",women,5
"I dislike coon, but I hate baby mama more.",women,5
"I dislike monkey, but I hate baby mama more.",women,5
"I dislike shine, but I hate baby mama more.",women,5
"I dislike nigguh, but I hate baby mama more.",women,5
"I dislike niger, but I hate baby mama more.",women,5
"I dislike uncle tom, but I hate baby mama more.",women,5
"I dislike niglet, but I hate baby mama more.",women,5
"I dislike jig, but I hate baby mama more.",women,5
"I dislike nignog, but I hate baby mama more.",women,5
"I dislike jigaboo, but I hate baby mama more.",women,5
